YearsExperience,Salary
6.8,60516.59
4.5,53051.9
2.0,45755.8
1.8,45341.87
2.0,45536.73
11.6,74504.39
14.8,84845.28
12.6,78268.44
2.5,47325.47
4.1,52094.93
7.5,62775.63
2.1,45991.13
1.5,44563.46
14.6,84093.12
6.5,59667.49
2.5,47836.32
7.2,61368.72
5.8,57588.93
1.7,45260.89
2.8,48720.94
14.6,83822.07
6.1,58627.84
13.9,81881.66
13.2,79806.12
3.4,50241.69
11.0,73125.56
6.8,60397.34
13.3,80391.18
9.4,67970.48
11.4,73772.11
5.3,55760.27
9.9,69528.34
6.8,60355.33
3.1,48940.55
13.6,80307.57
8.1,64191.48
4.6,53527.44
5.6,56698.16
6.9,60705.86
1.2,44022.13
12.2,76956.51
6.9,60323.04
1.0,43333.11
10.9,72842.71
7.8,63450.53
2.7,48350.21
2.9,48754.46
10.9,72670.78
8.4,65638.4
11.5,74466.57
7.4,62107.2
2.0,45981.94
11.2,73349.56
11.3,73922.64
14.0,81655.32
6.1,57863.06
9.1,67510.55
5.3,55437.29
11.5,74568.38
4.9,54791.18
5.7,57578.53
8.4,65047.47
5.5,56894.69
1.2,43986.08
12.3,77022.01
3.0,48762.35
14.5,83865.83
3.6,50468.45
8.5,65952.22
4.1,52750.11
9.9,69675.18
6.1,57892.41
2.7,48169.39
1.5,44171.82
14.1,82692.59
1.9,45243.49
9.5,68097.1
11.5,74446.95
13.7,81349.9
9.4,68015.09
14.0,81960.69
11.0,73450.94
8.3,65191.92
8.3,65126.18
11.7,75256.0
14.8,84576.29
11.0,73178.98
8.8,66727.14
14.9,84957.35
10.8,72788.71
14.8,84783.09
8.4,65241.65
3.2,49220.08
11.9,75671.91
14.2,83052.07
3.8,51205.36
2.2,46439.64
13.8,81315.86
2.3,46806.87
14.9,84868.76
13.7,81581.67
3.2,49960.65
7.8,63338.62
6.2,58141.49
5.9,57625.16
14.5,83834.65
2.8,48087.18
3.7,51193.51
11.5,74147.7
1.3,44376.75
10.7,72525.2
12.5,77704.77
2.2,46366.44
9.6,68500.33
14.9,84684.14
9.4,68535.33
4.9,55018.62
7.1,61556.77
3.7,50981.79
1.2,43274.77
9.3,68125.75
5.1,55621.18
9.6,68742.11
11.9,75442.04
9.4,68373.57
6.7,60054.14
3.0,48972.43
3.2,49483.53
12.5,77702.18
3.7,51484.51
7.3,61612.84
5.5,56074.55
13.8,81248.06
12.2,76164.25
6.6,59538.81
4.9,54770.82
7.4,62274.4
5.4,56437.29
5.3,56252.01
3.8,51020.44
8.3,65282.53
4.1,52587.19
8.6,66031.97
10.0,69977.03
14.8,84412.06
14.8,84505.15
8.0,63956.38
8.3,64768.25
8.9,66689.5
2.2,46917.73
4.8,54047.61
7.0,60877.77
4.9,54740.45
7.3,61671.47
10.9,73060.88
3.2,50071.44
13.0,79138.58
3.9,52199.14
8.1,63992.0
5.2,55765.69
5.1,55125.77
4.2,52721.72
6.7,59884.4
6.6,59748.01
6.2,58855.63
10.5,71229.23
6.1,58370.39
10.9,72842.65
2.3,47183.69
1.3,43458.48
1.3,43495.03
6.1,58424.85
4.5,53359.73
12.8,77908.55
13.6,80308.58
4.5,53723.46
11.7,75586.46
7.8,62963.13
11.7,75335.92
11.8,74966.64
10.6,71524.01
3.5,50134.23
9.4,68299.78
8.4,65355.69
8.0,64282.83
11.2,73860.71
10.2,70457.65
9.0,66770.05
12.8,77921.66
6.3,59093.11
10.2,70947.37
11.0,73252.93
7.9,63879.89
11.9,75802.27
15.0,84592.71
7.5,62869.2
2.8,47931.78
4.3,52834.65
5.5,56719.72
7.1,61376.03
14.2,82786.55
13.7,80906.2
8.2,64117.81
4.6,53332.23
1.4,44309.16
2.9,48875.75
14.0,82295.9
3.4,50150.07
4.0,52303.95
9.2,67289.48
14.2,82756.62
11.1,72963.51
4.8,54815.26
11.7,75032.33
10.7,72008.04
3.2,49228.58
8.4,65608.82
5.5,56332.5
6.2,58827.35
10.9,72778.99
14.3,82818.09
5.3,55509.69
12.5,77013.62
2.1,45848.19
3.3,50102.18
10.0,69647.49
12.3,77127.45
10.3,70536.01
7.9,63804.02
7.9,63508.77
1.6,44408.62
5.6,57246.58
9.2,67673.17
8.3,64876.11
12.3,76731.42
4.7,54425.11
13.4,80096.97
3.0,48666.54
3.5,50661.55
9.3,67639.09
8.0,63760.77
14.6,83810.76
7.0,61450.79
13.7,81272.14
4.0,51765.71
8.9,66418.61
5.0,54834.25
10.5,71146.25
2.9,48771.95
11.0,73409.76
1.1,42989.52
10.3,70728.4
12.5,77093.73
1.6,44416.2
9.6,68589.11
3.5,50852.87
4.1,52197.69
12.4,77287.21
8.2,64778.61
11.3,74213.31
11.6,74953.41
11.2,73851.02
1.4,44440.56
4.7,54064.16
4.5,53511.46
14.7,84544.55
11.5,74540.17
6.1,58414.2
1.1,43241.32
14.5,83395.73
7.8,63382.14
8.2,64739.77
6.2,58211.79
4.7,54258.3
6.1,58183.18
2.8,48698.46
7.2,61964.57
9.3,68281.82
7.1,61340.98
13.4,79770.36
9.7,69589.97
3.5,50290.05
9.6,68383.5
9.5,68380.19
6.4,59030.91
10.1,70459.57
10.0,70186.2
12.1,76120.94
3.2,49343.82
2.6,47709.74
13.0,78566.85
4.1,52149.31
8.8,66719.74
5.2,55503.86
11.8,75390.71
12.7,77828.33
11.7,75005.33
6.4,59178.96
14.5,83383.03
3.4,49969.63
14.7,83765.63
6.0,58200.33
9.1,67333.28
10.0,70389.92
3.3,50065.75
8.1,63975.76
7.9,63378.6
11.6,74667.54
14.9,84393.32
5.7,57372.16
12.9,79021.35
11.8,75445.15
5.0,55223.84
14.8,84649.93
13.0,78694.42
5.3,55459.22
9.3,67434.92
4.9,54667.62
1.8,45890.14
2.6,47520.5
9.6,68389.84
11.5,74688.35
5.7,56837.9
6.2,58217.88
14.9,84572.64
14.6,84054.34
8.4,65564.74
13.2,79254.05
10.8,72836.16
13.5,80632.13
7.3,62242.11
12.7,78133.99
5.8,57327.13
9.2,67915.27
11.1,73290.36
10.2,70416.6
13.5,80973.27
9.1,67065.54
8.3,65177.12
14.9,84531.77
11.1,73471.21
6.4,58759.53
11.6,74536.43
9.9,69584.9
9.2,67445.21
3.1,49386.29
5.0,55158.25
5.9,57689.91
13.4,80065.17
10.4,70759.34
7.6,62773.67
8.8,66528.14
8.0,63813.63
5.3,55884.31
2.6,47354.56
13.8,81679.16
13.9,82121.83
11.3,73414.69
6.0,58283.15
15.0,84891.02
10.2,70610.72
1.9,45753.02
3.4,49953.0
1.8,45695.72
7.6,62948.38
8.9,66752.6
12.7,78373.69
10.1,70297.09
6.3,59045.28
11.5,74891.12
14.4,83379.52
2.9,48283.7
7.9,64043.59
4.2,52369.46
6.2,58699.36
11.0,73249.98
11.4,73729.05
6.4,59319.14
2.8,48644.6
14.8,84378.4
10.0,70064.79
2.3,46744.12
4.3,52996.18
3.6,50511.76
3.0,49449.62
11.5,74164.2
1.1,43401.12
10.2,71010.18
14.8,84498.18
12.5,77884.2
14.8,84770.66
1.5,44991.87
10.1,70103.5
12.9,78752.77
2.7,48390.27
5.1,54889.74
14.1,82575.58
3.1,49082.72
11.5,74037.44
1.4,43957.12
1.7,44902.68
8.1,64394.02
12.3,76733.21
12.9,78909.69
2.9,48350.52
10.7,72532.11
6.3,59037.19
6.7,60440.15
13.1,79729.34
1.9,45951.48
6.1,58180.47
4.5,53022.31
12.1,75809.4
12.7,77870.17
7.0,60566.59
3.1,49120.61
14.3,82659.16
12.5,77488.49
12.3,76971.9
4.3,52566.36
1.2,43147.65
6.7,60324.0
9.8,69049.77
11.9,75740.21
6.1,58497.83
7.7,63452.6
3.9,52023.98
6.9,60730.14
12.1,76527.18
7.3,62381.95
7.1,61784.7
7.0,60665.7
14.4,82961.11
12.1,76134.92
3.9,51956.72
4.8,54623.2
10.6,72242.0
2.7,47676.16
7.0,60983.1
9.9,70067.18
8.0,63564.08
13.4,80314.79
9.5,68754.17
8.7,65698.71
4.1,51817.84
12.0,76277.22
2.2,46469.77
9.7,69092.86
11.7,74890.66
12.2,77045.22
1.5,44641.27
2.3,47282.59
4.5,53868.52
10.5,71834.6
9.8,69558.12
12.0,75914.99
12.6,78013.55
2.0,45907.6
12.8,77950.64
6.5,59985.04
1.5,44638.87
4.0,52032.71
1.3,43557.38
1.2,43395.17
8.4,65440.38
3.3,49831.76
7.5,62088.17
12.4,77609.1
6.6,59324.64
13.8,81429.51
2.2,46150.09
6.3,58566.34
4.0,52444.61
4.2,52527.85
4.5,53549.36
12.7,78540.75
11.9,75797.81
13.9,82182.6
7.5,62350.07
10.5,71175.69
5.2,55955.89
10.2,70656.0
1.1,43399.06
9.1,67102.87
6.6,59495.3
2.2,46664.12
5.3,56261.52
2.8,48575.9
11.6,74533.21
3.1,49192.81
13.2,79592.85
10.2,70669.31
1.9,45721.58
13.5,80568.06
4.1,52601.9
5.3,56037.02
2.2,46850.45
3.2,49673.47
2.4,47163.71
4.5,53911.7
10.0,69558.58
12.3,76849.74
13.5,80040.77
8.5,65405.78
13.8,81331.78
8.2,64913.05
9.2,68048.47
3.2,49664.01
1.8,45255.18
14.0,82288.69
14.8,83913.52
5.4,56348.82
8.4,64761.6
14.2,82946.2
8.0,63853.61
2.6,47637.13
1.3,44022.46
2.2,46953.44
11.1,73692.37
4.9,55147.71
13.3,80205.48
12.4,77654.96
8.2,64372.6
13.3,79642.87
3.5,50725.33
6.6,60273.04
3.5,50725.27
11.7,75005.89
3.7,50895.37
11.9,75933.88
7.2,61876.58
4.2,52429.06
3.5,50025.13
7.8,63302.79
5.6,57289.94
7.1,61232.83
4.4,53125.61
8.5,65375.02
5.7,57294.29
14.1,82599.0
9.4,68434.61
3.4,50404.29
3.3,49535.69
2.7,47687.37
1.7,45355.11
7.8,63571.07
10.2,70121.58
14.9,84640.92
12.2,76814.2
3.9,51869.62
9.4,68515.96
5.1,54930.37
5.1,55080.57
5.2,55911.48
14.9,84859.02
6.6,60230.66
14.2,82840.36
15.0,85490.95
9.6,68380.94
13.0,79250.51
9.7,69412.62
12.5,77343.85
11.5,74011.36
13.2,79512.83
12.7,78242.87
11.7,74868.13
5.4,56332.63
7.9,63936.61
7.2,61585.9
11.4,74515.74
12.2,76920.18
14.5,83809.73
7.3,61608.72
14.3,82985.64
14.7,84513.24
1.2,43729.34
1.2,43919.5
14.3,82606.27
12.0,76084.64
12.5,77992.16
12.5,77879.99
9.4,68341.73
4.0,51523.02
12.5,77745.32
14.7,84443.71
5.1,55588.83
12.8,78711.8
10.3,70856.11
12.4,77048.23
13.5,80755.34
7.3,62386.17
8.0,64152.31
5.6,56309.4
8.8,66269.36
9.4,68536.41
2.4,47252.62
5.4,55927.69
3.0,48775.24
14.3,82424.0
4.2,52643.4
14.7,83619.09
1.1,42814.34
4.7,53807.9
5.5,56493.39
10.1,70695.85
10.1,70554.26
6.5,59227.11
3.1,49774.75
2.0,46058.1
11.8,75588.46
5.7,57268.36
9.0,67181.46
3.8,51441.7
11.5,74535.25
4.8,54236.72
1.8,45882.76
15.0,84628.72
3.2,49515.56
5.0,55164.1
4.4,52900.13
1.9,46097.73
2.7,47644.64
2.5,47414.81
2.1,46721.45
14.5,83392.59
7.5,62586.36
10.2,70858.06
9.0,67090.49
9.3,68335.86
2.7,48284.94
11.6,74978.41
8.7,65990.67
13.6,81073.95
5.7,57315.22
13.6,80733.89
13.7,80762.14
6.0,58382.45
5.9,58090.59
12.4,77479.79
12.9,78622.69
13.1,79689.65
5.9,57887.99
3.2,49899.44
6.9,60344.58
8.2,64127.3
7.3,61807.58
14.6,83319.79
2.1,46348.92
5.6,57043.03
14.3,82459.91
4.2,52547.56
5.5,56135.94
10.6,71647.83
8.4,64920.88
1.1,43735.42
10.8,72029.76
12.3,76726.62
9.1,67685.82
13.0,79164.84
7.8,63299.56
12.4,77150.36
3.0,48880.34
4.5,53958.04
1.0,42775.8
7.3,61785.76
1.2,43446.25
1.1,42930.74
10.9,72686.09
10.3,70512.4
12.7,78516.13
9.0,66900.72
3.8,51549.04
8.4,65441.03
2.9,48898.3
4.0,51695.85
3.7,51477.33
4.0,51963.27
1.4,44460.33
9.5,68080.77
12.6,78284.91
9.8,69066.04
10.9,72755.53
1.4,44381.81
13.7,80781.5
5.9,58149.12
1.8,45715.76
1.2,43341.14
10.0,70153.49
12.0,76373.99
14.9,84624.11
14.3,83120.55
6.2,58985.84
8.6,66133.28
6.1,58374.5
13.5,80183.89
9.1,67795.47
7.3,61461.43
7.9,63408.73
9.2,67730.95
10.9,73075.85
14.9,84645.09
2.2,46425.71
7.0,60780.41
9.1,67380.26
12.8,78576.33
14.3,82517.38
9.2,67111.85
6.1,58346.97
10.9,72691.51
10.7,72031.55
3.1,49484.94
2.0,45752.1
14.2,82513.05
5.1,55609.47
3.5,50167.33
13.8,80915.93
12.2,76330.17
9.7,69228.43
8.4,65100.23
2.3,46643.71
7.0,61379.68
6.1,57983.05
13.2,79772.83
7.6,62930.9
3.4,50593.64
11.0,73297.92
7.0,61168.08
10.0,69740.72
4.3,53164.04
1.0,42645.69
7.0,60730.72
8.6,65892.46
9.1,66834.36
1.7,44765.52
11.4,74186.2
4.7,54355.3
6.8,60212.67
8.1,64730.37
14.7,84573.64
11.6,74378.21
12.5,77988.58
11.8,75239.94
10.4,71320.08
8.1,64787.59
4.6,53480.78
4.7,53890.42
13.1,79136.67
14.3,83249.88
10.1,70746.14
2.1,45944.51
2.1,46337.09
14.6,83575.02
2.8,48803.97
13.9,81712.39
10.2,70272.93
10.0,69670.95
9.3,67593.46
6.8,60751.59
11.7,75305.82
11.1,73587.83
2.8,48301.71
14.8,83980.57
3.1,49545.84
2.5,47335.65
11.2,73250.75
10.8,72773.22
5.0,54933.63
6.1,58689.68
6.0,58103.05
11.1,72903.66
10.3,71178.86
3.7,51462.9
12.1,76735.78
14.9,84578.97
9.6,68334.76
7.2,61639.31
8.4,64777.4
8.5,65057.64
14.9,85178.18
1.9,45428.77
11.6,75134.93
14.2,82149.91
11.6,74642.84
4.0,52132.92
9.9,69373.86
4.6,53967.32
3.8,51303.54
14.1,82198.63
13.2,79187.57
6.7,59691.31
10.1,70607.12
13.8,81485.35
4.4,52743.23
1.4,43787.16
11.0,72845.29
4.7,54048.11
11.1,72819.84
12.8,78793.9
15.0,84836.1
9.5,68091.52
3.4,49952.13
11.5,74129.87
6.4,58827.97
2.6,47396.69
3.4,49865.8
8.8,66788.53
10.8,71976.35
2.4,47559.2
14.3,83206.05
4.1,52093.03
12.3,77272.74
1.0,42872.81
6.3,58639.76
1.6,44868.29
10.1,70338.74
14.1,81912.1
14.5,83111.23
7.8,63328.7
6.4,59174.48
7.8,63634.77
11.1,73135.57
5.8,57034.49
13.2,79980.12
7.7,63382.83
12.8,78190.44
2.7,48508.51
4.9,54592.78
6.2,58230.49
10.8,72543.03
10.1,69988.88
11.6,74778.45
4.4,52819.69
10.3,71100.65
3.3,50233.73
3.7,50971.37
14.3,83091.65
10.8,71930.81
5.6,56421.59
14.7,83708.86
4.2,52749.64
7.3,61806.4
8.4,65125.18
13.5,80611.69
10.8,72005.88
8.9,66991.59
3.6,50325.15
2.9,48277.08
9.8,69499.74
3.5,50757.3
7.6,62542.73
7.6,62938.33
1.2,43937.53
12.5,77535.99
4.2,52928.56
4.7,53930.85
12.3,77193.51
11.7,75505.45
14.0,81551.73
5.8,57695.98
3.3,49695.3
12.2,76685.75
12.6,77673.73
3.3,49600.1
6.4,58867.63
9.3,68075.84
8.6,66062.57
6.0,58492.2
14.3,82794.36
10.2,70358.57
11.0,72581.8
5.4,56096.14
9.8,69884.09
4.6,53762.26
5.8,57733.17
11.4,74173.6
8.4,65589.06
9.9,69368.46
3.3,49892.29
5.4,56441.45
3.9,51883.2
3.0,48609.55
5.9,57783.85
14.6,83978.25
12.7,78075.91
4.6,53559.36
6.7,60224.95
14.5,83189.08
4.1,52068.82
13.3,80327.56
3.3,50144.7
7.9,63752.68
13.8,81627.85
2.7,48198.98
7.0,61464.49
3.5,50974.39
3.3,49834.41
12.4,77037.42
8.4,65295.96
2.3,47014.67
4.5,53231.41
9.2,68029.66
1.7,45074.27
13.0,78773.16
14.6,83990.73
11.7,75448.77
13.0,78757.82
4.9,55013.95
5.8,57131.17
9.1,67382.38
3.9,51382.84
6.2,58645.05
4.2,52921.36
12.8,78049.65
14.6,83936.21
14.8,84675.79
12.7,77950.89
13.1,79063.06
8.9,67085.73
14.0,82150.38
12.2,76686.32
13.6,81115.55
2.3,46867.8
4.4,52843.09
8.4,64906.09
6.0,57989.98
8.8,66724.95
10.0,69587.01
6.4,59325.7
14.8,84288.69
5.5,56673.42
6.1,57888.81
11.8,75429.94
6.8,60236.29
12.1,76323.19
3.9,51488.67
11.5,74688.86
5.8,57123.4
2.6,47558.15
10.2,70282.92
3.2,49658.95
3.4,49891.92
12.2,76473.95
12.0,75730.2
14.3,82596.68
3.8,51497.22
2.1,46650.85
9.8,69066.11
9.3,68279.7
12.6,77380.92
6.4,59380.3
9.0,66983.93
6.1,58036.44
11.5,74109.82
3.8,51526.14
10.1,70509.76
7.0,60676.33
14.1,82684.66
5.4,56015.39
12.5,77977.19
7.3,62253.78
11.0,72651.53
2.9,49185.76
14.8,83968.55
13.5,80127.19
8.7,66194.28
2.9,48306.35
7.4,61705.86
4.8,54730.07
11.5,74821.51
10.1,70453.93
11.1,73653.91
2.8,48057.37
6.6,59642.93
3.6,51138.72
14.4,83304.01
14.6,83809.99
7.7,63005.89
14.2,82370.63
11.6,74935.57
10.1,70732.47
3.0,49246.81
4.4,53355.02
9.6,68428.24
1.5,44566.47
11.0,73120.0
4.3,53271.09
6.9,60216.7
14.5,83320.83
8.4,65529.97
9.3,68351.27
10.7,72285.87
8.3,64542.43
2.9,48605.53
1.3,44139.55
4.2,52925.14
5.7,57126.16
9.7,68885.23
5.2,55445.82
11.7,74817.96
8.2,64921.98
12.2,76741.61
7.6,63287.74
7.0,60617.2
11.0,73121.3
3.6,50798.82
4.3,53090.34
8.1,64768.62
3.6,51136.54
1.2,43660.14
4.6,53951.4
4.5,53102.23
3.9,51491.84
14.9,84247.85
6.9,60999.34
11.1,73169.93
5.8,57423.37
5.2,55371.69
11.8,75202.15
1.3,43476.93
4.4,52933.07
7.6,62579.24
7.0,60947.53
4.9,55145.65
10.0,70135.43
8.6,65855.77
1.9,45924.2
4.9,55041.19
2.2,46447.33
10.2,70492.64
14.7,84318.07
5.1,55131.49
11.3,74338.01
3.6,50968.82
3.8,51601.73
10.2,70424.34
6.9,61081.99
10.9,72812.86
12.9,78442.47
4.7,54078.63
11.6,74717.81
11.6,75158.3
10.6,71724.39
12.7,78484.05
8.6,65392.22
4.4,53125.44
6.3,58660.42
8.7,66465.13
4.0,51621.47
7.5,62833.25
3.3,49970.04
8.3,65135.45
4.8,53962.99
2.7,48111.79
5.3,56159.41
14.1,82418.26
8.5,65163.04
11.1,73751.66
14.3,83044.76
11.9,75975.19
12.9,78232.23
5.4,56223.43
9.8,69815.28
3.9,51535.62
8.1,64149.79
12.1,76508.8
3.0,49237.73
8.0,63933.44
1.9,45912.17
8.0,64269.61
14.1,82465.41
14.9,84787.56
7.4,62482.59
12.3,77109.99
9.7,68874.71
12.3,76738.72
11.3,73803.2
5.5,56878.83
8.1,64488.65
13.2,79693.03
11.3,73832.74
14.2,82882.23
6.9,60243.75
13.5,80595.91
2.2,47046.55
13.3,80172.66
3.3,50373.52
4.1,52399.48
5.0,54669.34
3.8,51067.05
12.1,76601.5
7.0,60593.53
8.7,66059.04
11.7,75322.35
5.3,55947.47
7.9,63702.38
9.5,68338.67
6.0,57836.02
13.9,82069.6
11.2,73393.15
3.4,49942.56
1.0,42963.11
4.8,54260.29
1.6,45092.33
8.2,65042.93
9.1,67753.29
11.7,74652.84
1.4,43750.43
13.0,79474.65
7.3,61849.82
4.4,53631.17
5.9,57683.81
12.9,78705.91
6.6,60039.09
10.6,72162.43
5.8,56959.0
8.9,66632.04
10.5,71253.51
9.8,69523.78
1.8,45386.13
13.0,79131.42
9.3,67472.9
9.9,69854.36
11.5,74990.94
13.5,80075.34
5.1,55711.77
13.8,81390.65
13.6,81014.71
14.9,84462.16
9.9,70135.37
1.9,46120.21
9.0,67203.14
5.0,55182.45
10.4,71558.68
8.8,66871.48
3.6,51164.44
7.9,63491.94
2.2,46943.95
7.4,61860.63
7.9,63471.04
1.6,44566.78
7.0,60727.03
6.1,57941.25
5.7,57488.69
4.9,54520.1
6.7,60364.58
5.7,57440.8
13.9,81642.68
14.7,84251.45
10.7,72310.23
2.6,47421.05
6.0,58334.33
9.7,69027.9
1.5,44509.23
1.1,43756.9
11.7,74622.47
11.6,74724.39
11.1,73794.04
9.2,67459.22
6.2,58189.53
1.7,44845.17
2.2,46143.15
11.8,75365.42
14.6,83714.92
5.6,56314.96
14.4,82703.53
10.1,69920.12
10.6,71949.53
13.7,81274.11
8.5,65657.66
14.2,82635.44
12.5,77272.08
5.0,55422.55
5.3,56090.65
4.4,52994.16
7.5,62285.72
13.5,80241.29
9.4,68040.2
2.4,47195.02
1.4,44319.98
13.7,80742.29
4.9,54936.66
13.0,79273.07
7.9,64167.42
14.6,84112.41
3.0,49091.26
3.8,51223.66
9.2,67591.56
2.8,48826.52
13.1,79506.98
10.6,71554.69
9.4,68221.95
3.5,50451.02
3.8,51461.68
11.6,74351.81
8.6,66083.93
6.3,58512.09
10.6,71809.75
9.8,69514.51
2.7,48137.28
12.2,76331.65
14.7,84552.34
12.7,77885.52
3.2,49101.8
2.1,46381.0
9.5,68728.49
14.1,82090.34
9.2,67107.78
5.2,55558.41
7.7,63597.25
13.0,78878.04
10.0,69901.46
7.6,62315.99
5.8,57015.74
11.2,73899.13
4.9,54307.62
10.1,70197.92
10.1,70063.74
1.4,44331.41
13.0,78679.41
9.0,66667.04
7.9,63317.48
8.1,64562.14
6.4,58792.16
12.3,77132.11
4.4,53562.25
11.7,74908.34
4.3,53235.75
14.8,83948.04
12.0,75660.46
6.3,59198.45
11.6,74439.21
12.1,76326.63
8.0,64401.63
10.3,71301.91
7.6,63225.63
12.8,78685.74
8.1,64494.06
8.3,64431.39
4.1,52654.23
4.3,53021.42
6.0,58132.32
6.4,59384.04
3.6,50814.68
7.1,61435.75
10.1,70288.36
12.4,77076.22
12.4,76955.18
7.1,60905.28
5.1,55161.52
14.4,82899.41
3.1,48807.91
3.5,50390.92
10.7,71665.65
5.0,55446.98
5.9,57255.3
